OTU_ID	May_0m_Cellular.rRNA	June_30m_Cellular.rRNA	June_100m_Cellular.rRNA	June_265m_Cellular.rRNA	May_5m_Cellular.rRNA	May_30m_Cellular.rRNA	May_100m_Cellular.rRNA	May_265m_Cellular.rRNA	June_0m_Cellular.rRNA	June_5m_Cellular.rRNA	May_0m_Cellular.rDNA	June_30m_Cellular.rDNA	June_100m_Cellular.rDNA	June_265m_Cellular.rDNA	May_5m_Cellular.rDNA	May_30m_Cellular.rDNA	May_100m_Cellular.rDNA	May_265m_Cellular.rDNA	June_0m_Cellular.rDNA	June_5m_Cellular.rDNA	May_0m_Extracellular.rRNA	June_30m_Extracellular.rRNA	June_100m_Extracellular.rRNA	June_265m_Extracellular.rRNA	May_5m_Extracellular.rRNA	May_30m_Extracellular.rRNA	May_100m_Extracellular.rRNA	May_265m_Extracellular.rRNA	June_0m_Extracellular.rRNA	June_5m_Extracellular.rRNA	taxonomy
ASV24629	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV2463	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria
ASV24630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS2b marine group
ASV24634	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
ASV24636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24637	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola
ASV24638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae
ASV24639	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Chloroflexi;c_Dehalococcoidia;o_SAR202 clade
ASV24642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV24643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas
ASV24646	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24649	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV2465	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales
ASV24654	119	0	0	0	0	53	31	0	0	0	0	0	0	0	44	0	0	0	0	0	55	0	0	0	65	89	117	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_Lentimonas
ASV24656	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24659	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
ASV24660	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24661	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24662	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_OM182 clade
ASV24663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales
ASV24666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas
ASV24667	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia-Shigella
ASV24669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_PB19
ASV2467	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24673	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24674	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Marinimicrobia (SAR406 clade)
ASV24676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula
ASV24678	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_AEGEAN-169 marine group
ASV24679	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Porticoccaceae;g_SAR92 clade
ASV2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia-Shigella
ASV24682	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV24683	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Rhodopirellula;s_marine metagenome
ASV24684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus;s_uncultured euryarchaeote
ASV24688	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_MB11C04 marine group
ASV24689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas
ASV24693	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24695	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Microtrichaceae;g_Sva0996 marine group
ASV24698	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales
ASV24699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Microtrichaceae;g_Sva0996 marine group
ASV2470	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS5 marine group
ASV24702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB
ASV24704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Leuconostoc
ASV24705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Loktanella
ASV24709	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium
ASV24711	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Spongiibacteraceae;g_BD1-7 clade;s_marine metagenome
ASV24712	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Acidobacteria;c_Subgroup 6
ASV24713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_OM190
ASV24719	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola
ASV24720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Cryomorphaceae;g_uncultured
ASV24721	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Nostocales;f_Microcystaceae;g_Atelocyanobacterium (UCYN-A);s_cyanobacterium endosymbiont of Braarudosphaera bigelowii
ASV24723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade II
ASV24727	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae;g_Synechococcus CC9902
ASV24732	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24733	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS2b marine group
ASV24736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Cryomorphaceae;g_uncultured
ASV24738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium
ASV2474	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae;g_FS140-16B-02 marine group;s_uncultured planctomycete
ASV24744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Colwelliaceae
ASV24745	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV24748	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV24749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter
ASV24750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV24754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade
ASV24755	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS4 marine group
ASV24756	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_uncultured
ASV24762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24764	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_NS9 marine group
ASV24766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24768	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV24772	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_MB11C04 marine group
ASV24773	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Puniceispirillales;f_SAR116 clade;g_uncultured Rhodospirillales bacterium
ASV24775	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24783	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV24786	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
ASV24788	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	k_Bacteria;p_PAUC34f
ASV24798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_AEGEAN-169 marine group
ASV2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV24802	85	161	0	0	46	0	0	0	436	484	142	238	0	0	90	0	0	0	463	436	0	0	0	0	0	0	40	95	334	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae;g_Synechococcus CC9902
ASV24803	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Betaproteobacteriales;f_Burkholderiaceae
ASV24805	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)
ASV24806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24807	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae;g_Halioglobus
ASV24809	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Spongiibacteraceae;g_BD1-7 clade;s_marine metagenome
ASV24813	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thioglobaceae
ASV24814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV24815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_NS7 marine group
ASV24819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales
ASV24823	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Persicirhabdus
ASV24824	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidetes VC2.1 Bac22
ASV24826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas
ASV24827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae;g_OM60(NOR5) clade
ASV24830	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae
ASV24832	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV24836	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Tenderiales;f_Tenderiaceae;g_Candidatus Tenderia
ASV24837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Rubritalea
ASV2484	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Roseibacillus
ASV24840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV24841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae
ASV24842	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS5 marine group;s_uncultured Flavobacterium sp.
ASV24843	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_OM190
ASV24844	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia
ASV24845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus
ASV24846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	k_Bacteria;p_Proteobacteria
ASV24849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Sphingobacteriales;f_NS11-12 marine group
ASV2485	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV24853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Spongiibacteraceae
